,uuid,source_id,document_id,genre,subgenre,feast_day,feast_time,initial_text,initial_folio,initial_line,ending_folio,ending_line,bibliographical_reference,cm_volume,editorial_comment,melody_number,melodyname_standardized,melodyname_diplomatic,editor,related_chant,liturgical_play_id,completeness,layer_of_addendum,condition_of_transmission,iiif_urls,volpiano
3240,7ac74ff0-e144-4c91-a41b-c0e114ee2e81,Ass 695,Ass 695-45-10,Sanctus,tropiert,,Messe,Summe pater deitatis,45,10,45v,9,"CT VII, 153",,,Thannabaur 49,,,atkinson.5@osu.edu,,,,,,,gkhg-efg--g--kk-kjh--jk-lk--jh-jkjhg-hjhgf--ef---d--g--hj--g--gg-gfe-fedc--de--kjkjhg-hgf--efg--jkl-mlmlj--kj--kjhg--fef-de-fg-hgfef--fg--gj-kl--kjhg--fefede--fgfe--de--fgfedc-cd-efgf-fed--dc--g---h--jhhg--h--j--k--hjk--jjhg--fg-hjhgfed-ef--g--gkhg-efg--g--jkl---mlmlkjkj--hg--kj-kjk--h--g--gh-jkjh-jk--g--g--kkj--hg--hj--kj--kjhg--fg-hgfed--ef-gef--g---g--e--f--e--d--fhg--f--g--g--j--k--kk-kjh-jkjhg-hjhgfe--d--ef---g--hghgfef--g--fefedc-efg-gef--g--j--k--l-mlmljhj--kj--kjhg--fg-hjhgfed-ef---gef--g--g--j--k--l--kkkj-hj-kjhg-hgf-de-gfed--g--hj--kjk--h---g--k--jkl-mnm-nl--k--k--kjhg--hj--kj-kjkjhghg--efg-hjhgfed-de-fgfe-fg-hjhjhg---hjhgf-ghj--de-fg--ghg-gh-jkj-jhgf--ghg--ge-fd-ghjg--f--g--
3241,6f9fe6f8-0c66-4f14-8d58-d298efa8902c,Ass 695,Ass 695-51v-5,Agnus,tropiert,,Messe,Quem Iohannes in deserto,51v,5,52,2,"CT IV, 63",,,Schildbach 226,,,atkinson.5@osu.edu,,,,,,,e--g--gh--hg--hj--h--gfe--e--fe--fg--fe--d--e--d---c--d--c--dfde--e--ded--ce-fee--ded--d--dg--gfd-ede--dc--eg--gh--de-fedd--cefe---d--c--df--efge-fde--f--fe--d--de--dc--dde--e--de-fe--d--c--de-fe---cd--d--fdfde--d--de--eg-hg--fe--eg-gfed-efd--d--ded--ce-fee--ded--d--dg---gfd-ede--dc--eg--gh--de-fedd--cefe--d--fd--fde--e--d--fe--fg---gf--de--e-df-gfe--e--edc-de-fe--d--d--de--eg-hg--fe--eg-gfed-efd--d--ded--ce-fe--ded--d---dg--gfd-ede--dc--eg--gh--de-fedd--cefe--d--cdf--f--fe--de--dc--dde--ef---gh--g--fe--e--fe--fg--fe--d--de--e--dc--c--cdf--efde--d--de--eg-hg--fe--eg-gfed-efd--d--
3242,8d9e7e0a-7cb3-46ac-a9dc-1d8df6bf012a,Wü 165,Wü 165-11-9,Tropus,Introitus-Tropus,Nativitas domini,3. Messe,Hodie cantandus est,11,9,11v,3,Nat III intr 25 (CT I),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Puer natus,,,,,,dc-dfgf--cd--d--d--dc--f--gh--fd--fe--d--d--g--g--hg---f--g--hk---kjh--j--h--gh--f--hghfd--f--d--cd--d--d--c--de--fe--d--g---gf--dfdc--c--f--f--gfh--hgfed--fe--d--cd--d--d--h--gf--g---hk--kjh---gh--h--k--kl--k--l--l--k--k--kj--h---j--g--fh--h--h--j--g--f---gfh--h--f--g---j--g--gf--d--f--d--cd--d--d--h--hghgfdc--d--fg-gf--f---gj----hg--jh--g--fh--h--h--f--h--e--fg--g--gk--k--jh--h--jh--gf--g--h--kj--h----h--jh--gjgfg--d--d--fg--gf--hkg--fe--fg--g--g----
3243,c16538b8-1d2e-4130-9cd5-4e975f6383af,Wü 165,Wü 165-121-12,Antiphon,Introitus,Michael,Messe,Benedicite dominum,121,12,122,1,AMS 157,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,g--g--gk--k--k--k--k--k---k--k--k---kh--hl--lk--klk--g--g--h--h--hkk--hkh--gfg--hgk--k--k--kh-----g--hkh--g--h--hlk--k----hg--gf--fg--hg-jkhg--ge--fgf--e---g--hk--k--k--k--k--l--k--k--kh----kg--hk--k--k--k--k--k--k--k--k--k--kk---hg--h--kj--g--
3244,a962df19-7691-42cd-9225-4c52fce55962,Wü 165,Wü 165-17-4,Antiphon,Introitus,Epiphania,Messe,Ecce advenit,17,4,17,7,AMS 18,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,acdf--d--dc--ddfd--d--d----f--f--fgf--fede--fd--d---f----dc--df-fd-fd--cd--df-fd-fdc--dc--d----fg--d--dfg--gf--fgf--fe-de---fd--c--d--f--f--f--f--f--g--g--f--f--d--f--f--f--f---f--f--g--fd--f--fc--dfd--
3245,ffa22123-7ba0-4fb2-86b2-b16b972988d5,Wü 165,Wü 165-15v-12,Antiphon,Introitus,Infra octavam nativitatis,Messe,Vultum tuum,15v,12,16,3,AMS 16bis,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,d--cdca--cdc--d---fc--d--fe--f--d--d--d----fgf--cfd--dfd--d--c----gf--f--fg--ge-fd---d--dfd--d--f--fe--d----d--cfcd--dfd--d--c----f--c--d--c--c----g--f---fhgfe-fd--d--d--fe--d--cfcd--dfd--d--c--d--f--f--f--f--fe--fg--g--fg--f---fd--df--f--f--f--f--g--fd--f--fc--dfd--
3246,c8d1b8b9-dd6e-4953-aa6d-67ce43a94f28,Wü 165,Wü 165-96-1,Antiphon,Introitus,Nicolaus,Messe,Statuit ei dominus,96,1,96,4,AMS 22,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,-dhk--h--h--h--h--hjkh--hhg--hg--hkg--e--fg--ghfef--dfd---d--d--dfg--g--g--hkg--f--fgh--h--h----kl--h-----k--k--k--klkjk--h--hkh--h--dfg-fgh--hg-hf-gfe--defef---ed--f--gh--h--hk--h--h--h--hg--gh--gf--gh--hkh--g--f----d--
3247,8c2b248c-134a-4515-93d6-328f53c4eac1,Wü 165,Wü 165-111-6,Tropus,Introitus-Tropus,Iohannes Baptista,Messe,Angelo praenuntiante,111,6,111,7,De ventre intr 8 A (CT X),II-2,,,,,isabel.kraft@uni-wuerzburg.de,De ventre,,,,,,dfdb--d--e--fe--d--de--fe--db-cd--d--dc--f--gh--hgf-gh--fed--d--dh---h--g--f--g--f--gh--h--h--h--k--kl--kj--h--hk--gf--g---gh--h--h--f--hgf--gh--f--e--d----
3248,c84c4a6b-7e65-43a7-8b11-803477a962af,Wü 165,Wü 165-12v-4,Antiphon,Introitus,Stephanus,Messe,Etenim sederunt,12v,4,12v,8,AMS 12,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,--dc--fdf--gfg--hgh--h--h--g--fh--hkh--g--f--g---ggjh--g--f-----d--df--f--ghg--c--dff--d--dgf-gh--f--c--d--d--d--dfe--fg--g--ghg--fgf---hg--g--gjkh--h--f--f--h--g---gjhg--g--f--f--g--hg-hkgf--g--hgh--hkgf--f--f---f--gfd--dfg--gf--fgf--fede--fd--f--gh--h--h--h--h--hk--h--h--hg--gh--gf--gh---h--h--h--hkh--g--f----d--
3249,8a0dff33-d393-4872-b7e5-c8913104e07b,Wü 165,Wü 165-117-5,Tropus,Introitus-Tropus,Laurentius,Messe,Hodie caelesti,117,5,117,7,Confessio intr 1 (CT X),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Confessio,,,,,,ed--g--hk--h--hk--g--hg--h--hj--jh--g--j--kl--l--j--kj--h--kj---gh--h--e--e--g--gh--h--hj--kj--g--j--kl--lk--jh--kj--h--gh--h---g--h--j--kl--j--k--j--h--k--g--jkl--j--kj--hg--hj--kh--g---
3250,a7f0ec15-9bf5-4c9b-b367-f954867e0e7a,Wü 165,Wü 165-16v-10,Tropus,Introitus-Tropus,Epiphania,Messe,Ecclesiae sponsus,16v,10,17,3,Epiph intr 15 A 17 B 18 C 19 D (CT I),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Ecce advenit,,Einsatzmarken ohne Notation,,,,f--fe--d--db--cd--d---d--e--fg--gf--fdf--c--de--e--gh--hg--f---gf--dc--df--d--dc--c--dfgf--d--d----dh--hg--gh--g--fe---g--gh--h--d--e--fg--e--fe--df--dc--c--c--dc--cf--gf--f--fh--hgf--gfe-fd---db--cd--d--df--dc--c--efg--gf--efe--d---d--d--dc---fg--gf--gh--h--hghgf--g--gh--hg--ggh--d--e--fg--fe--d--c--dc--fghg--ed--f---fe--d--d----f--dc--efge--e--fe--d--d--dh-hg--ed--fgf--de--e---g--gf--f--fc--ef--ed--d--d----fg--d--
3251,fb915c2c-01a5-4a56-b036-c975dcd2b31c,Wü 165,Wü 165-111v-5,Tropus,Offertorium-Tropus,Iohannes Baptista,Messe,Nativitatem venerandi,111v,5,111v,7,Iustus ut palma off 1 (CT X),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Iustus ut palma (Off.),,,,,,a9--c--de--e--dc--d--cb--a9--9--c--de--edc--d--de--e--e---g--gh--ge--fgf--f--e--f--g--d--c--d--dfe--dc--f-------
3252,a0507373-23ad-4d0a-aaee-0db0964cc7fb,Wü 165,Wü 165-111v-13,Antiphon,Introitus,Iohannes et Paulus,Messe,Multae tribulationes,111v,13,112,3,AMS 120,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,dc--cdca--c--d-----f--fgf------cfd--d--d--fg--g---gj--gf--f--f--f--fgf--fff--c--cfef--d--dfd--d---dh--h--hkh--f--fhg--g--gh--fe--d--dg--ghf--f--f-dfc--c--dfd--cdc--df--ffc--d--c--bdcd---dfd--d--c--d--f--f--f--f--f--fe--fg--g--fg--f--f--fe--df--f--f---f--g--fd--f--fc--dfd--
3253,e1f91b75-a2f2-4f09-82e0-00dc2bb1cc50,Wü 165,Wü 165-122v-13,Tropus,Offertorium-Tropus,Martinus,Messe,O rex regum,122v,13,122v,16,Posuisti off 1 (CT X),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Posuisti,,,,,,fg--ghkhgf-gh-hg--fg---g--k--j--h--l--k--j--k--h--k--g--h--k--k--g--fd--fg--g--g--h--k---g--h--k--j--h--g--h--g--j--kl--kj--h--g--h--hkgh--g----
3254,9631f843-e56b-4799-9272-66eac76e9bfe,Wü 165,Wü 165-114-10,Tropus,Introitus-Tropus,Kilianus,Messe,Haec est alma dies,114,10,114v,3,Multae tribulationes intr 23 A 24 B 25 C 26 D E 27 (CT X),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Multae tribulationes,,Einsatzmarken ohne Notation,,,,dca-bcd--d--cd--d---f--dcd--dhg--h--f--gh--fed--c--efe--d--cd--d--dfd--d--c--ded--efe---e--egh--fed--c--efd--bc--d----c--c--df--c--c--ded---efe--de--e--egh--fed--d--c--dfd--efe--e--c--df--fdf-fdf-fd--d-------h--g--f--ed--g--g--h--hjh--h--c--dfd--efe--e--egh--fed--cd--defe--fd----dc--cd--d--df--d--dc--dfe--de--e--dfd--d--c--ded--efe--e--e--ghg---efd--b--cd--d--cdfd--f--dfd--d----d--hhgf--ed--g--gh--h--hk---hg--g--hgf--g--gk--hk--h--h--gh--gf--g--gh--h--f--h--ghfed--f--fe--dc--d---fe--d--d--
3255,7859d5f3-9a8d-4dfc-90e0-be8a603cd35b,Wü 165,Wü 165-120v-9,Antiphon,Offertorium,Gorgonius,Messe,Posuisti domine,120v,9,120v,12,AMS 148,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,f--g--ghkhgf-ghg--g--hgh--lkh--gfh--h--h---khf-ghg--dfc-cd--ghkh--g--e--f--g--ghk--kkgh--lmjk--lj-khg--g--fg--g------ged-eg-hgfg--g--hk--kgh--lmlj-klk--kh-kg--g--g--hgf-gff-ghe-fdg--fg--g---h--gkg-hh-fh-kg-ffd-ff-ghg--g--gk--kj-kh--h--hklkh-gkh-kjh-g-hkg--g--
3256,3d24df57-ee51-4a27-a79a-8f6cb0a5681b,Wü 165,Wü 165-14v-2,Antiphon,Introitus,Innocentes,Messe,Ex ore infantium,14v,2,14v,4,AMS 15,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,df--cfd--d--dfe--f--g--f--gd--d--dg--g--gj--gf--fe-fgf--d--dc--dfe--fg---dfd--c--f----d--f--gf-hg--gf-fc--cf-cfe-fd-efd--d--c--d--f--fe---fg--g--fg--f--d--f--f--f--f--f--f--f--f--f--f--f--f--g--fd--f--fc--dfd--
3257,f32466a0-4b78-4fcd-abb2-134f5d2ab16b,Wü 165,Wü 165-111v-10,Antiphon,Communio,Iohannes Baptista,Messe,Tu puer,111v,10,111v,13,AMS 119,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,efg--hg-hf--f--fd--fh--h--h--h--hgh--fghf--fghgh-fghe-fe---d--defede--fd--g---jg-hj--h--ghg--d--d--d--dgfg--g--ghgh--fgfg--d--dcd--d--ddcd-dcd---da--cdefdc---gfef--dfd--d--
3258,36896c23-cc9f-446f-bb7b-3b05b0a3ee83,Wü 165,Wü 165-126-2,Antiphon,Introitus,Dedicatio ecclesiae,Messe,Terribilis est locus iste,126,2,126,5,AMS 100,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,d--d--c--a--acd----f--fgef--ed--c--cde--gf-fc--cdfed--cd--d--d---fe--fg--gf--fgf-cdc--c--d--dfgf----dfcac--acdc--df-fc-fd--dfd--d--c--d--f---f--f--f--f--f--f--f--f--f--fe--fg--g--fg--f--fe--df--f--f--f--f--f--f--f--f--f--f--f--f---f--g--fd--f--fc--dfd--
3259,e10e6bf0-bb6c-4820-97ed-3117effe9a15,Wü 165,Wü 165-29v-2,Antiphon,Introitus,Feria V in quadragesima,Messe,Confessio,29v,2,29v,5,AMS 44,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,ed--g--hk--k--k--k---kh--hjkh--hg-khgh--ef---g--g-kkh---gh--hlk--klk--h--k----h--gf--g--h--hk--hg--ghkjh-jkg-ff--f---f--f--f--efh--h--hjkhg--ge--fgf--e--g--hk--k--k--k--k--l--k--k--kh----kg---hk--k--k--k--kj--hg--h--k--g--
3260,71e39966-a238-4e23-904d-ab5991488659,Wü 165,Wü 165-121-7,Tropus,Introitus-Tropus,Michael,Messe,Hodie regi archangelorum,121,7,121,12,Benedicite dominum intr 7 A 8 B 9 C 10 D 11 (CT X),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Benedicite,,,,,,g--hk--k--h--k--h--hg--h--hj--j--jh-khf--hk--hg--h--g--hkhg--h---hk--g--g--g----g--hk--kjhkj--hg--hj--j--jklk--j--k--h--k--h--g---h--jh-kj--j--g--gh--h--ghkh--k--hg--hk--h--hk--g--jklk--j--k---h--k--hg--hk--h--g--jjh--gfg----gfe--g--h--k--hk--g--h--g---h--k--hgj--j--g--h----gh--k--k--kjh--k--kg--h--g--ghk---h--hg--fe--dg--g-hkg--g----
3261,064fb3c1-61d6-4f28-adcd-a962c32ee586,Wü 165,Wü 165-17v-3,Tropus,Offertorium-Tropus,Epiphania,Messe,O redemptor omnium cui,17v,3,17v,5,Epiph off 9 (CT I),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Reges Tharsis,,,,,,f--g--gf---hjkh---h--kl--lk--j--h--g--h--l--k--lnm---lkjh-gj--hjk--jjh--gf--f--gj--hg--f----g--hj--kj--hkhk----
3262,cc444fd6-fdfa-44ad-873e-2b1f9caafe35,Wü 165,Wü 165-111-9,Antiphon,Introitus,Iohannes Baptista,Messe,De ventre,111,9,111,14,AMS 119,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,d--defd--c---f--gh--hgf-ghg-hk--h--f--fhg--g--g--f----df--fgf--f--fgfef--dfd--d---d--dfg--gfg--gf--f--fgfd--d--d--f---fd--d--dff--dfdc--c--d--c--d---f--d--f--d--dfdc--c--dcd--fd---fgfef--d--dcd--fdf--ffgfef--d--da--cd---c----ge-fd--dc-fd--dfd--d--f--gh--h--h--h--hk--h--h--hg--gh--gf--gh---h--h--h--h--h--h--hkh--g--f----d--
3263,9f484d8a-1814-4b51-a806-b6468d498d1b,Wü 165,Wü 165-15-2,Antiphon,Offertorium,Innocentes,Messe,Anima nostra,15,2,15,5,AMS 15,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,bc--bd--d---d-fd-fhgf-gf--fdc-dfd--d--dfdf--cd--dfgf--dfdf--cd--fg--gh--fhkhg--f--ggjh--hhg---gf--fghg--dfd--efg--hkg--fd--dfdcd--df---f--df--fgf--fg--ghkg--f--gf-fg---ghf-dfd--fe--fgf--g-fhgf-fd-fgf--f-f--dc--d-fdf--dfd--
3264,bb80ebb0-f695-4f8d-92c8-809484ce1823,Wü 165,Wü 165-122v-4,Tropus,Introitus-Tropus,Martinus,Messe,Os iereos,122v,4,122v,10,Statuit intr 2 A 3 B 4 C 5 D (CT X),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Statuit,,,,,,dhg-hkhgfe-defed--cegf-eghg--fed----ffecd--d--h--hk--kj--jklkjh--hg-kg-hd--ceg-hkhge--efd--cd--d--dhk--h--h---hg-hge--g--gh---hg-jh--hge--h--dc--fgh--jh--g--f--ghg--h--hgf-ghd-----h--k--kl--lk-lk---jh--hg-hgf--f--ghg--h--h--hgf-gh--h--h--h----hgf-gh---fed--d--d--dc--f--g--f--gh--f---hjk--kj--hg--hjh--g--gfed--dfg---
3265,9a90072f-26bb-4dbf-90ff-0bf2fce4376b,Wü 165,Wü 165-15-5,Tropus,Communio-Tropus,Innocentes,Messe,Veneranda praesentis,15,5,15,7,Innoc com 1 (CT I),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Vox in Rama,,,,,,gf---fj----k--l--l--klk--j--k--l--n--m--l--k--l--l--n--no--n--o--nm--l--n---m--l--kl--l--l--n--n--k---j--k--kl--lk--kl--j--kj--j--kl--l--l-----
3266,c98176d7-18f1-4145-b75e-330ce7eca47d,Wü 165,Wü 165-12-9,Tropus,Introitus-Tropus,Stephanus,Messe,Eia conlevitae,12,9,12v,3,Steph intr 28 A 25 B 26 C 27 D (CT I),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Etenim,,Einsatzmarken ohne Notation,,,,de--h--gf--e--fe--defe--d---c--d--f--f--ed--db--cd--d--fe--fg--g--fe--df--d--c--f--ed--db--cd--d--f--f---gh--h--hgfef--d--dce--e--fgf--d--d---dc--d--fe--fe-fd-fe--cd--dc--d---fe-fgfed--f--f---fhjhgh--efg--g--ghg--fe--c--efd--d----d---hjhg--hgfed---gh--h--f---hjhg--efd--dc--c--df--gf-fedc--efe--d--d--d--dfe---h--g--f---ghg--g--f--h--ghgf--hjkjhg--hkg--g--f--f--h--g---
3267,c4a159c2-fcb3-40c8-907a-9c3d9391d37a,Wü 165,Wü 165-118-13,Tropus,Introitus-Tropus,Assumptio Mariae,Messe,Hodie sanctissima virgo virginum,118,13,118,15,V(ultum) t(uum) 9 (CT IX),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Vultum tuum,,,,,,dca-bcd--cd--d--d--g--df--d--cb--a--b--cd--d--d--e--fg--gf---db-cd--df--dc--d--e--fg--gf--d--cd--d--d--dc--d--de--ed--c--e---ed--dg--gh--hge--e--fe--d--d----
3268,75c63068-652a-41c8-bf0e-529215c6e9c6,Wü 165,Wü 165-111v-8,Tropus,Communio-Tropus,Iohannes Baptista,Messe,Hodie dilectissimi,111v,8,111v,10,Tu puer com 1 (CT X),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Tu puer,,,,,,d--cd--d--e--fe--d--cd--d--fgh--fd--fe--d--d--d--d--h--ghgf--g--gh---f--ef--d--d--h--k--kl--kj--h--k--kj--g--gf--g--gh--h--h--f--gh--f---ef--d--d----
3269,3ba31331-9c6b-4931-96f2-435b76c0e7a7,Wü 165,Wü 165-124v-15,Tropus,Introitus-Tropus,Dedicatio ecclesiae,Messe,Sanctus evigilans,124v,15,126,1,Ded intr 18 A 19 B 20 C (CT VIII),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Terribilis,,Einsatzmarken ohne Notation,,,,dc--dfed--f--g--fed--fd--cd--d--ca--c--d---fe--d--d--d--c--d--efd--d---defedc--d--d--e--fg---gh-hg--dc--cd--dfecd--defd--d----ddc--dfd--db--cd--d--dhg--fe--dfdc---d--c--d--fe-fd--d----
3270,47b2c461-3976-411e-934b-e045cb1d2a8c,Wü 165,Wü 165-13v-9,Antiphon,Introitus,Iohannes Evangelista,Messe,In medio ecclesiae,13v,9,13v,12,AMS 14,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,d----f--f--f--gfg--f----df----f--f--gf--fgf--f--f--f--fgh--h--hjkh--h---gj---gf--f--fh--g--f--fgf--efg--g--f--fgf--f--efg--hg-hf--f---fc--fdf--f--ghg--fe--dc-----f--f--fgf--f--fg--gf--gh--h--h---j--h--g--g--f--h--hk--g--f--f--f--f--f--g---fd--f--g--f--
3271,fdc6ed15-6ce5-4b6d-9792-01a40f2bc4b4,Wü 165,Wü 165-15-8,Antiphon,Communio,Innocentes,Messe,Vox in Rama,15,8,15,9,AMS 15,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,l--k--kl--l--lk--lm--m--l--l--lk--j--k--l--k--j--j--l--lk-lml---jljk--kj--l--k--k--hkg--g----hk--k--kh--j--kl--j--llk-lkjk-hkl--k--ghg--g--
3272,23bc6db9-7fba-4e50-a823-c75a68f7a322,Wü 165,Wü 165-14v-12,Tropus,Offertorium-Tropus,Innocentes,Messe,Gaudeamus laetantes,14v,12,15,2,Innoc off 1 (CT I),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Anima nostra,,,,,,cd--d--defe--dc--d--e--e--fe--d---cd--d--dfe--c--d--e--f--gf--e--f--e--d--f--gh--hgf--gf--f--efd--dfd---cb--cd--d--d--dca--c--df--efd--db--cd--d--d----
3273,0dffe072-d3dd-4a67-9719-d9a1c517443a,Wü 165,Wü 165-13-10,Tropus,Introitus-Tropus,Iohannes Evangelista,Messe,Quoniam dominus,13,10,13v,8,Ioh ev intr 15 A 16 B 17 C 18 D 19 E (CT I),II-2,,,,,isabel.kraft@uni-wuerzburg.de,In medio,,Einsatzmarken ohne Notation,,,,g--hj--j--kj--hj--khg--h--hkh--g--g--gd--g--hk--k--k---j--k--l--kj--k--j--kl--kj--hg--hkh--g--fg--ghjkhg----f--f---g--h--h---j--g--f--h--jkj--h--jh--gf--gh--j--g--f--h--h---h--g--f--g--fe--dc--gf--ghg--f--f----f--g--h---jh--gj--f---g--f--f--h---jk--jh--gf--g--j--f--g--f--h--h--h--g--fed--d--gf--g---j---f--g--f--g--g--f--f---fed--g--gf--d--f--f--g--h--gf--g---gh--f--f--f--g--h--g--fed--g--ghg--fg--f--f--f--f--d--c--g--g---f--f--fgh--hg--fed--g--g--f--f---fe--d--fg--d--f--f--fg---h--h--h--gf--g--ghg--f--f--h---jk--kj--hgf--gf--gj--f--g--f--f--f----gh--jg--fe--dc---fgh-jgf--fg--gf--gh--h--h--j--h--g--g--f--
3274,df434fbf-b5c6-41f9-804d-50bae1db0a05,Wü 165,Wü 165-11v-4,Antiphon,Introitus,Nativitas domini,3. Messe,Puer natus est nobis,11v,4,11v,8,AMS 11,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,gl--l--lnl--k----lk-ml--l--g--lml--kj--h--l--k--k---klk--ghg--g--h--kj--kl-nmn--lk--k--k--k--lk-ml--k--k--khk---kh--hk--k--kml--k----k----klkk--kh--kml--l--h--k---kh--h--hkh-hk---ghg--g--kj--kl--l--l--l--l--ln--m--m--ml--lm--lj--kl--l--l--mn--l---k----hg--
3275,5c46ad3b-9f08-45e0-a9d9-2cd2f164a19e,Wü 165,Wü 165-17v-5,Antiphon,Offertorium,Epiphania,Messe,Reges Tharsis,17v,5,17v,8,AMS 18,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,k--hk--k-----hk---mlk--kjh--hkjhk--ghkl-k--kkjhj---kh--fhkhg--hgfg--gf--h--g--ghjkh--ghjkhgg--hgf--fg--h--klj-khg-klj-khgf--hk-kl---l--k--klmlk-kjhj--kh--kh--j--kl--l-klk-kg--hk--kj--klj-khf--fh--hg--hk----hg--gkhg-hg--g--hklk---ghkh--hklk---ghkh--hklk--hk-kh-kg--fg-hkh---gjhg-hf--f--
3276,89628b1e-8626-4738-905d-2120707ffb85,Wü 165,Wü 165-14-6,Antiphon,Offertorium,Iohannes Baptista,Messe,Iustus ut palma,14,6,14,8,AMS 14,II-2,,,,,isabel.kraft@uni-wuerzburg.de,,,,,,,-hg--fd-gf----dge--ghg---g-khgf--ghg-hkh--ghf--dgf---dfd--dg--gh--hklkh-gkh--hkhg-hff--ghf--fe---ghf-fh--hg--khg--gf-hgf-gf---dfd----dgf--f--e-hkhg-hgf-gf-hgf-ghg--e--egf-gfe--
3277,60ad08ed-dc1e-4072-9f91-2345b8b6456f,Wü 165,Wü 165-14-11,Tropus,Introitus-Tropus,Innocentes,Messe,Hodie pro domino,14,11,14v,1,Innoc intr 11 (CT I),II-2,,,,,isabel.kraft@uni-wuerzburg.de,Ex ore,,,,,,dfd--cd--d--cd--f--d--d---dfdc--d--e--g--g--h--e--e--f--ed--d--df--c--d--e--fg--gf--e--fe--d---cd--d--dfd--c--de---fe--e--e--g--gh-hge--fe--d--cd--d-----
3278,8e00f0b4-0a31-4671-8e60-966927cd0fd4,Pa 1119,Pa 1119 -135-3,Gloria,tropiert,,Messe,Sceptrum regni nobile,135,3,135v,2,"CT XII, 133: R 1a 1b 2a 2b 3a 3b 4 P",,,(Bosse 39),,,andreas.pfisterer@uni-wuerzburg.de,,,,,,,gh--g--hk--k--kj-kjhg--hj--j---e--g--h--k--k--j--k--l--j--l---k--j--h--g--j--j--e--g--h--k--k--j--k---l--j--l--k--j--h--g--j--j--eg-hk--e--g--h--k--k---j--k--l--j--l--k--j--h--g--j--j--eg-hk--e--g--h---k--k--j--k--l--j--l--k--j--h--g--j--j--eg-hk-jklj-lkj-h-gj---hm--m--l--k--l--k--j--k--l--l--hm--m--l--k-----h--k--j--k--l--l--mlkh-hkj-kl--m--l--k--h--jl--kj--kj--hg---hk--hj--j--j----
3279,91281a10-fee4-4c34-ba8a-8fd64c74dbf1,Pa 1119,Pa 1119 -87v-8,Kyrie,untropiert,,Messe,Kyrie eleyson,87v,8,88,4,,,,Melnicki 185: 1A 1B 1C 2A 2B 2C 3A 3B 3C,,,andreas.pfisterer@uni-wuerzburg.de,,,,,,,f--gh--hjhgf-gh-gfed--cefe--d--d--dc--d-fd-edcd---fdf-efgfed--cefe--d-----dh--hg-lkj-klkh-gh--gfed--ccd--d--h--gfg-hkh-hgf-ghd---gfed----ccd--d------h--gh--hgf-gh-jk-jlh---jhg-fgh-hh-hgfed--cefe--d--g--gf--edc-df-efgf-hgfed--cefe--d---h--gh--hgf-gh-jk-jlh-jhg-fgh-df-gh-jk-jlh-jhg-fgh-hh-hgfed--cefe--d--
3280,468c040b-f9f7-454a-bf18-0d9b2a50c1a9,Pa 1119,Pa 1119 -249v-5,Agnus,untropiert,,Messe,Agnus dei,249v,5,249v,7,,,,Schildbach 223,,,andreas.pfisterer@uni-wuerzburg.de,,,,,,,dedc-egf--e-dfe--d--d--dh-gjhg-hhge-fgfde--efg---g--fhg--ed--efe--d--d--c--de--e-fd-edc-de-cde-fd-edc-de---egh-gjhg-hgfedc--efe--d--d--
